t,o,h,l,c,v,datetime_utc,datetime_est
1788538140000,4435.67,4436.08,4433.6,4433.72,551.0,2026-09-04 16:09:00+00:00,2026-09-04 12:09:00+00:00
1788538200000,4433.76,4435.62,4432.29,4435.27,685.0,2026-09-04 16:10:00+00:00,2026-09-04 12:10:00+00:00
1788538260000,4435.31,4435.72,4434.16,4434.54,557.0,2026-09-04 16:11:00+00:00,2026-09-04 12:11:00+00:00
1788538320000,4434.54,4434.6,4432.5,4433.32,690.0,2026-09-04 16:12:00+00:00,2026-09-04 12:12:00+00:00
1788538380000,4433.33,4438.05,4433.09,4438.05,556.0,2026-09-04 16:13:00+00:00,2026-09-04 12:13:00+00:00
1788538440000,4438.0,4439.44,4437.75,4438.8,533.0,2026-09-04 16:14:00+00:00,2026-09-04 12:14:00+00:00
1788538500000,4438.77,4439.06,4437.88,4438.96,506.0,2026-09-04 16:15:00+00:00,2026-09-04 12:15:00+00:00
1788538560000,4438.97,4439.02,4437.45,4438.56,487.0,2026-09-04 16:16:00+00:00,2026-09-04 12:16:00+00:00
1788538620000,4438.62,4440.96,4437.99,4440.82,618.0,2026-09-04 16:17:00+00:00,2026-09-04 12:17:00+00:00
1788538680000,4440.84,4443.61,4440.53,4441.11,708.0,2026-09-04 16:18:00+00:00,2026-09-04 12:18:00+00:00
1788538740000,4441.12,4442.38,4440.58,4441.49,469.0,2026-09-04 16:19:00+00:00,2026-09-04 12:19:00+00:00
1788538800000,4441.55,4442.51,4440.68,4440.9,550.0,2026-09-04 16:20:00+00:00,2026-09-04 12:20:00+00:00
1788538860000,4440.91,4442.18,4438.9,4438.91,619.0,2026-09-04 16:21:00+00:00,2026-09-04 12:21:00+00:00
1788538920000,4438.87,4438.96,4437.16,4437.74,574.0,2026-09-04 16:22:00+00:00,2026-09-04 12:22:00+00:00
1788538980000,4437.75,4437.86,4435.93,4436.83,529.0,2026-09-04 16:23:00+00:00,2026-09-04 12:23:00+00:00
1788539040000,4436.83,4438.14,4435.78,4437.92,429.0,2026-09-04 16:24:00+00:00,2026-09-04 12:24:00+00:00
1788539100000,4437.91,4438.44,4435.22,4436.08,599.0,2026-09-04 16:25:00+00:00,2026-09-04 12:25:00+00:00
1788539160000,4436.08,4436.1,4433.85,4434.14,656.0,2026-09-04 16:26:00+00:00,2026-09-04 12:26:00+00:00
1788539220000,4434.11,4435.22,4433.52,4435.2,528.0,2026-09-04 16:27:00+00:00,2026-09-04 12:27:00+00:00
1788539280000,4435.22,4435.23,4434.0,4434.0,466.0,2026-09-04 16:28:00+00:00,2026-09-04 12:28:00+00:00
1788539340000,4433.98,4434.82,4433.31,4434.23,608.0,2026-09-04 16:29:00+00:00,2026-09-04 12:29:00+00:00
1788539400000,4434.24,4435.71,4433.41,4435.28,671.0,2026-09-04 16:30:00+00:00,2026-09-04 12:30:00+00:00
1788539460000,4435.26,4436.33,4434.94,4435.33,482.0,2026-09-04 16:31:00+00:00,2026-09-04 12:31:00+00:00
1788539520000,4435.32,4437.22,4435.17,4436.52,513.0,2026-09-04 16:32:00+00:00,2026-09-04 12:32:00+00:00
1788539580000,4436.53,4438.92,4436.2,4437.8,572.0,2026-09-04 16:33:00+00:00,2026-09-04 12:33:00+00:00
1788539640000,4437.81,4437.93,4436.9,4437.48,499.0,2026-09-04 16:34:00+00:00,2026-09-04 12:34:00+00:00
1788539700000,4437.48,4438.48,4437.25,4437.66,465.0,2026-09-04 16:35:00+00:00,2026-09-04 12:35:00+00:00
1788539760000,4437.66,4437.77,4436.37,4436.9,487.0,2026-09-04 16:36:00+00:00,2026-09-04 12:36:00+00:00
1788539820000,4436.91,4437.38,4436.6,4437.12,479.0,2026-09-04 16:37:00+00:00,2026-09-04 12:37:00+00:00
1788539880000,4437.13,4437.48,4436.42,4436.92,404.0,2026-09-04 16:38:00+00:00,2026-09-04 12:38:00+00:00
1788539940000,4436.92,4438.06,4436.92,4437.61,491.0,2026-09-04 16:39:00+00:00,2026-09-04 12:39:00+00:00
1788540000000,4437.6,4437.87,4436.43,4437.46,493.0,2026-09-04 16:40:00+00:00,2026-09-04 12:40:00+00:00
1788540060000,4437.46,4438.32,4436.8,4437.68,372.0,2026-09-04 16:41:00+00:00,2026-09-04 12:41:00+00:00
1788540120000,4437.66,4437.71,4435.51,4436.51,521.0,2026-09-04 16:42:00+00:00,2026-09-04 12:42:00+00:00
1788540180000,4436.56,4438.14,4436.28,4438.03,426.0,2026-09-04 16:43:00+00:00,2026-09-04 12:43:00+00:00
1788540240000,4438.01,4439.77,4438.0,4438.07,532.0,2026-09-04 16:44:00+00:00,2026-09-04 12:44:00+00:00
1788540300000,4438.09,4439.92,4438.09,4439.16,558.0,2026-09-04 16:45:00+00:00,2026-09-04 12:45:00+00:00
1788540360000,4439.15,4439.34,4437.43,4438.16,506.0,2026-09-04 16:46:00+00:00,2026-09-04 12:46:00+00:00
1788540420000,4438.1,4439.78,4437.67,4438.9,457.0,2026-09-04 16:47:00+00:00,2026-09-04 12:47:00+00:00
1788540480000,4438.89,4439.3,4437.64,4439.23,439.0,2026-09-04 16:48:00+00:00,2026-09-04 12:48:00+00:00
1788540540000,4439.22,4440.46,4439.22,4439.9,410.0,2026-09-04 16:49:00+00:00,2026-09-04 12:49:00+00:00
1788540600000,4439.88,4440.32,4439.26,4439.42,426.0,2026-09-04 16:50:00+00:00,2026-09-04 12:50:00+00:00
1788540660000,4439.41,4439.45,4437.3,4437.42,453.0,2026-09-04 16:51:00+00:00,2026-09-04 12:51:00+00:00
1788540720000,4437.43,4437.65,4436.79,4437.27,423.0,2026-09-04 16:52:00+00:00,2026-09-04 12:52:00+00:00
1788540780000,4437.27,4437.33,4436.48,4436.49,465.0,2026-09-04 16:53:00+00:00,2026-09-04 12:53:00+00:00
1788540840000,4436.44,4437.64,4435.94,4436.01,535.0,2026-09-04 16:54:00+00:00,2026-09-04 12:54:00+00:00
1788540900000,4436.0,4436.97,4435.58,4436.55,476.0,2026-09-04 16:55:00+00:00,2026-09-04 12:55:00+00:00
1788540960000,4436.54,4436.96,4435.14,4435.54,452.0,2026-09-04 16:56:00+00:00,2026-09-04 12:56:00+00:00
1788541020000,4435.53,4438.19,4435.53,4436.94,489.0,2026-09-04 16:57:00+00:00,2026-09-04 12:57:00+00:00
1788541080000,4436.95,4436.95,4435.92,4436.06,393.0,2026-09-04 16:58:00+00:00,2026-09-04 12:58:00+00:00
1788541140000,4436.05,4436.92,4434.77,4436.4,572.0,2026-09-04 16:59:00+00:00,2026-09-04 12:59:00+00:00
1788541200000,4436.39,4436.59,4432.83,4433.45,775.0,2026-09-04 17:00:00+00:00,2026-09-04 13:00:00+00:00
1788541260000,4433.45,4433.65,4431.89,4433.04,705.0,2026-09-04 17:01:00+00:00,2026-09-04 13:01:00+00:00
1788541320000,4433.04,4433.68,4430.27,4431.22,691.0,2026-09-04 17:02:00+00:00,2026-09-04 13:02:00+00:00
1788541380000,4431.26,4431.56,4430.24,4431.17,565.0,2026-09-04 17:03:00+00:00,2026-09-04 13:03:00+00:00
1788541440000,4431.15,4432.87,4430.69,4431.42,610.0,2026-09-04 17:04:00+00:00,2026-09-04 13:04:00+00:00
1788541500000,4431.39,4432.5,4430.31,4431.97,819.0,2026-09-04 17:05:00+00:00,2026-09-04 13:05:00+00:00
1788541560000,4431.96,4432.03,4430.87,4430.94,535.0,2026-09-04 17:06:00+00:00,2026-09-04 13:06:00+00:00
1788541620000,4430.94,4433.79,4430.91,4433.48,526.0,2026-09-04 17:07:00+00:00,2026-09-04 13:07:00+00:00
1788541680000,4433.46,4433.7,4431.87,4432.27,481.0,2026-09-04 17:08:00+00:00,2026-09-04 13:08:00+00:00
1788541740000,4432.27,4432.72,4431.9,4432.18,467.0,2026-09-04 17:09:00+00:00,2026-09-04 13:09:00+00:00
1788541800000,4432.22,4433.3,4432.09,4432.44,346.0,2026-09-04 17:10:00+00:00,2026-09-04 13:10:00+00:00
1788541860000,4432.4,4433.5,4432.29,4432.53,483.0,2026-09-04 17:11:00+00:00,2026-09-04 13:11:00+00:00
1788541920000,4432.54,4433.38,4431.91,4433.22,418.0,2026-09-04 17:12:00+00:00,2026-09-04 13:12:00+00:00
1788541980000,4433.23,4433.46,4432.6,4432.84,364.0,2026-09-04 17:13:00+00:00,2026-09-04 13:13:00+00:00
1788542040000,4432.85,4434.78,4432.75,4433.88,468.0,2026-09-04 17:14:00+00:00,2026-09-04 13:14:00+00:00
1788542100000,4433.87,4434.74,4433.55,4433.89,459.0,2026-09-04 17:15:00+00:00,2026-09-04 13:15:00+00:00
1788542160000,4433.9,4434.3,4433.14,4433.73,425.0,2026-09-04 17:16:00+00:00,2026-09-04 13:16:00+00:00
1788542220000,4433.74,4435.52,4433.74,4435.42,434.0,2026-09-04 17:17:00+00:00,2026-09-04 13:17:00+00:00
1788542280000,4435.43,4438.77,4435.23,4438.51,523.0,2026-09-04 17:18:00+00:00,2026-09-04 13:18:00+00:00
1788542340000,4438.52,4438.86,4437.75,4438.36,417.0,2026-09-04 17:19:00+00:00,2026-09-04 13:19:00+00:00
1788542400000,4438.38,4440.43,4438.37,4439.12,528.0,2026-09-04 17:20:00+00:00,2026-09-04 13:20:00+00:00
1788542460000,4439.13,4439.91,4435.65,4436.06,501.0,2026-09-04 17:21:00+00:00,2026-09-04 13:21:00+00:00
1788542520000,4436.05,4436.59,4435.18,4436.07,462.0,2026-09-04 17:22:00+00:00,2026-09-04 13:22:00+00:00
1788542580000,4436.08,4436.25,4433.05,4433.06,487.0,2026-09-04 17:23:00+00:00,2026-09-04 13:23:00+00:00
1788542640000,4433.02,4433.94,4431.31,4433.3,730.0,2026-09-04 17:24:00+00:00,2026-09-04 13:24:00+00:00
1788542700000,4433.29,4433.35,4430.49,4430.94,605.0,2026-09-04 17:25:00+00:00,2026-09-04 13:25:00+00:00
1788542760000,4430.96,4431.0,4429.84,4430.09,541.0,2026-09-04 17:26:00+00:00,2026-09-04 13:26:00+00:00
1788542820000,4430.08,4431.06,4429.38,4430.46,531.0,2026-09-04 17:27:00+00:00,2026-09-04 13:27:00+00:00
1788542880000,4430.41,4432.23,4430.39,4430.62,591.0,2026-09-04 17:28:00+00:00,2026-09-04 13:28:00+00:00
1788542940000,4430.64,4430.73,4427.53,4428.67,934.0,2026-09-04 17:29:00+00:00,2026-09-04 13:29:00+00:00
1788543000000,4428.59,4429.83,4427.34,4428.1,742.0,2026-09-04 17:30:00+00:00,2026-09-04 13:30:00+00:00
1788543060000,4428.12,4429.58,4427.55,4429.53,450.0,2026-09-04 17:31:00+00:00,2026-09-04 13:31:00+00:00
1788543120000,4429.5,4429.51,4425.35,4425.48,521.0,2026-09-04 17:32:00+00:00,2026-09-04 13:32:00+00:00
1788543180000,4425.39,4425.62,4423.62,4423.62,559.0,2026-09-04 17:33:00+00:00,2026-09-04 13:33:00+00:00
1788543240000,4423.62,4424.34,4423.08,4424.1,525.0,2026-09-04 17:34:00+00:00,2026-09-04 13:34:00+00:00
1788543300000,4424.09,4425.41,4422.78,4424.96,598.0,2026-09-04 17:35:00+00:00,2026-09-04 13:35:00+00:00
1788543360000,4424.97,4424.97,4423.71,4423.82,416.0,2026-09-04 17:36:00+00:00,2026-09-04 13:36:00+00:00
1788543420000,4423.82,4425.11,4423.21,4424.43,484.0,2026-09-04 17:37:00+00:00,2026-09-04 13:37:00+00:00
1788543480000,4424.42,4425.03,4423.81,4424.58,439.0,2026-09-04 17:38:00+00:00,2026-09-04 13:38:00+00:00
1788543540000,4424.56,4424.56,4421.89,4422.31,533.0,2026-09-04 17:39:00+00:00,2026-09-04 13:39:00+00:00
1788543600000,4422.31,4422.35,4420.74,4421.6,484.0,2026-09-04 17:40:00+00:00,2026-09-04 13:40:00+00:00
1788543660000,4421.57,4421.57,4419.78,4420.0,406.0,2026-09-04 17:41:00+00:00,2026-09-04 13:41:00+00:00
1788543720000,4419.98,4420.05,4418.16,4418.47,491.0,2026-09-04 17:42:00+00:00,2026-09-04 13:42:00+00:00
1788543780000,4418.46,4419.67,4418.27,4419.35,552.0,2026-09-04 17:43:00+00:00,2026-09-04 13:43:00+00:00
1788543840000,4419.28,4419.47,4416.43,4417.28,412.0,2026-09-04 17:44:00+00:00,2026-09-04 13:44:00+00:00
1788543900000,4417.3,4418.35,4415.58,4418.12,606.0,2026-09-04 17:45:00+00:00,2026-09-04 13:45:00+00:00
1788543960000,4418.14,4419.74,4418.0,4418.58,633.0,2026-09-04 17:46:00+00:00,2026-09-04 13:46:00+00:00
1788544020000,4418.57,4419.51,4417.31,4418.97,575.0,2026-09-04 17:47:00+00:00,2026-09-04 13:47:00+00:00
1788544080000,4418.97,4420.16,4418.8,4419.63,472.0,2026-09-04 17:48:00+00:00,2026-09-04 13:48:00+00:00
1788544140000,4419.62,4420.36,4419.08,4419.5,381.0,2026-09-04 17:49:00+00:00,2026-09-04 13:49:00+00:00
1788544200000,4419.47,4420.7,4419.3,4420.38,446.0,2026-09-04 17:50:00+00:00,2026-09-04 13:50:00+00:00
1788544260000,4420.38,4420.38,4419.18,4420.05,420.0,2026-09-04 17:51:00+00:00,2026-09-04 13:51:00+00:00
1788544320000,4420.04,4421.18,4419.98,4420.48,433.0,2026-09-04 17:52:00+00:00,2026-09-04 13:52:00+00:00
1788544380000,4420.47,4421.38,4420.18,4420.45,518.0,2026-09-04 17:53:00+00:00,2026-09-04 13:53:00+00:00
1788544440000,4420.44,4420.61,4418.63,4419.25,507.0,2026-09-04 17:54:00+00:00,2026-09-04 13:54:00+00:00
1788544500000,4419.24,4419.57,4417.81,4418.58,471.0,2026-09-04 17:55:00+00:00,2026-09-04 13:55:00+00:00
1788544560000,4418.59,4418.73,4417.03,4417.14,415.0,2026-09-04 17:56:00+00:00,2026-09-04 13:56:00+00:00
1788544620000,4417.13,4417.5,4416.16,4417.04,430.0,2026-09-04 17:57:00+00:00,2026-09-04 13:57:00+00:00
1788544680000,4417.05,4417.57,4416.85,4417.42,399.0,2026-09-04 17:58:00+00:00,2026-09-04 13:58:00+00:00
1788544740000,4417.41,4418.23,4416.55,4416.61,383.0,2026-09-04 17:59:00+00:00,2026-09-04 13:59:00+00:00
1788544800000,4416.64,4417.5,4416.25,4416.92,477.0,2026-09-04 18:00:00+00:00,2026-09-04 14:00:00+00:00
1788544860000,4416.9,4417.13,4412.82,4412.85,664.0,2026-09-04 18:01:00+00:00,2026-09-04 14:01:00+00:00
1788544920000,4412.85,4414.55,4411.86,4413.7,607.0,2026-09-04 18:02:00+00:00,2026-09-04 14:02:00+00:00
1788544980000,4413.7,4414.2,4412.62,4413.53,549.0,2026-09-04 18:03:00+00:00,2026-09-04 14:03:00+00:00
1788545040000,4413.53,4413.61,4412.19,4412.68,537.0,2026-09-04 18:04:00+00:00,2026-09-04 14:04:00+00:00
1788545100000,4412.7,4414.27,4412.14,4413.77,620.0,2026-09-04 18:05:00+00:00,2026-09-04 14:05:00+00:00
1788545160000,4413.72,4415.37,4413.63,4414.72,587.0,2026-09-04 18:06:00+00:00,2026-09-04 14:06:00+00:00
1788545220000,4414.71,4415.0,4413.72,4413.99,505.0,2026-09-04 18:07:00+00:00,2026-09-04 14:07:00+00:00
1788545280000,4413.97,4415.82,4413.95,4415.51,499.0,2026-09-04 18:08:00+00:00,2026-09-04 14:08:00+00:00
1788545340000,4415.51,4418.19,4415.51,4417.79,616.0,2026-09-04 18:09:00+00:00,2026-09-04 14:09:00+00:00
1788545400000,4417.75,4419.01,4417.41,4417.82,612.0,2026-09-04 18:10:00+00:00,2026-09-04 14:10:00+00:00
1788545460000,4417.8,4418.79,4416.43,4416.51,496.0,2026-09-04 18:11:00+00:00,2026-09-04 14:11:00+00:00
1788545520000,4416.52,4417.76,4416.41,4417.06,448.0,2026-09-04 18:12:00+00:00,2026-09-04 14:12:00+00:00
1788545580000,4417.06,4417.97,4416.63,4417.77,419.0,2026-09-04 18:13:00+00:00,2026-09-04 14:13:00+00:00
1788545640000,4417.77,4419.8,4417.67,4419.57,351.0,2026-09-04 18:14:00+00:00,2026-09-04 14:14:00+00:00
1788545700000,4419.56,4421.23,4419.56,4420.86,452.0,2026-09-04 18:15:00+00:00,2026-09-04 14:15:00+00:00
1788545760000,4420.87,4422.38,4420.53,4421.75,413.0,2026-09-04 18:16:00+00:00,2026-09-04 14:16:00+00:00
1788545820000,4421.74,4421.86,4421.09,4421.26,281.0,2026-09-04 18:17:00+00:00,2026-09-04 14:17:00+00:00
1788545880000,4421.26,4421.26,4420.56,4421.05,348.0,2026-09-04 18:18:00+00:00,2026-09-04 14:18:00+00:00
1788545940000,4421.05,4421.05,4419.22,4419.37,369.0,2026-09-04 18:19:00+00:00,2026-09-04 14:19:00+00:00
1788546000000,4419.43,4420.28,4419.32,4420.03,383.0,2026-09-04 18:20:00+00:00,2026-09-04 14:20:00+00:00
1788546060000,4420.03,4423.11,4419.7,4423.08,464.0,2026-09-04 18:21:00+00:00,2026-09-04 14:21:00+00:00
1788546120000,4423.1,4424.43,4423.08,4424.36,422.0,2026-09-04 18:22:00+00:00,2026-09-04 14:22:00+00:00
1788546180000,4424.36,4424.61,4423.65,4423.76,373.0,2026-09-04 18:23:00+00:00,2026-09-04 14:23:00+00:00
1788546240000,4423.77,4424.78,4423.61,4424.66,287.0,2026-09-04 18:24:00+00:00,2026-09-04 14:24:00+00:00
1788546300000,4424.72,4426.33,4424.7,4426.05,461.0,2026-09-04 18:25:00+00:00,2026-09-04 14:25:00+00:00
1788546360000,4426.05,4426.68,4425.41,4425.63,380.0,2026-09-04 18:26:00+00:00,2026-09-04 14:26:00+00:00
1788546420000,4425.69,4426.32,4425.25,4426.03,340.0,2026-09-04 18:27:00+00:00,2026-09-04 14:27:00+00:00
1788546480000,4426.01,4426.01,4424.25,4424.49,445.0,2026-09-04 18:28:00+00:00,2026-09-04 14:28:00+00:00
1788546540000,4424.45,4424.91,4423.53,4424.81,456.0,2026-09-04 18:29:00+00:00,2026-09-04 14:29:00+00:00
1788546600000,4424.81,4425.08,4423.27,4423.65,417.0,2026-09-04 18:30:00+00:00,2026-09-04 14:30:00+00:00
1788546660000,4423.65,4423.75,4423.13,4423.49,315.0,2026-09-04 18:31:00+00:00,2026-09-04 14:31:00+00:00
1788546720000,4423.49,4423.83,4423.04,4423.17,275.0,2026-09-04 18:32:00+00:00,2026-09-04 14:32:00+00:00
1788546780000,4423.22,4424.26,4423.22,4424.25,210.0,2026-09-04 18:33:00+00:00,2026-09-04 14:33:00+00:00
1788546840000,4424.25,4425.21,4424.24,4425.05,289.0,2026-09-04 18:34:00+00:00,2026-09-04 14:34:00+00:00
1788546900000,4425.03,4425.22,4423.65,4423.66,314.0,2026-09-04 18:35:00+00:00,2026-09-04 14:35:00+00:00
1788546960000,4423.75,4423.94,4422.73,4422.96,323.0,2026-09-04 18:36:00+00:00,2026-09-04 14:36:00+00:00
1788547020000,4422.97,4423.01,4421.29,4422.26,341.0,2026-09-04 18:37:00+00:00,2026-09-04 14:37:00+00:00
1788547080000,4422.24,4423.24,4422.15,4422.6,404.0,2026-09-04 18:38:00+00:00,2026-09-04 14:38:00+00:00
1788547140000,4422.61,4423.06,4422.18,4422.58,324.0,2026-09-04 18:39:00+00:00,2026-09-04 14:39:00+00:00
1788547200000,4422.57,4425.84,4422.18,4423.09,474.0,2026-09-04 18:40:00+00:00,2026-09-04 14:40:00+00:00
1788547260000,4423.07,4423.95,4422.03,4422.55,495.0,2026-09-04 18:41:00+00:00,2026-09-04 14:41:00+00:00
1788547320000,4422.54,4423.2,4422.24,4422.58,343.0,2026-09-04 18:42:00+00:00,2026-09-04 14:42:00+00:00
1788547380000,4422.56,4423.45,4422.25,4422.42,375.0,2026-09-04 18:43:00+00:00,2026-09-04 14:43:00+00:00
1788547440000,4422.43,4423.05,4422.34,4422.95,270.0,2026-09-04 18:44:00+00:00,2026-09-04 14:44:00+00:00
1788547500000,4422.93,4423.01,4422.42,4422.5,344.0,2026-09-04 18:45:00+00:00,2026-09-04 14:45:00+00:00
1788547560000,4422.5,4424.37,4421.98,4424.27,359.0,2026-09-04 18:46:00+00:00,2026-09-04 14:46:00+00:00
1788547620000,4424.28,4424.46,4423.45,4423.95,310.0,2026-09-04 18:47:00+00:00,2026-09-04 14:47:00+00:00
1788547680000,4423.94,4424.17,4423.66,4423.91,231.0,2026-09-04 18:48:00+00:00,2026-09-04 14:48:00+00:00
1788547740000,4423.89,4424.23,4423.77,4423.85,219.0,2026-09-04 18:49:00+00:00,2026-09-04 14:49:00+00:00
1788547800000,4423.86,4424.8,4423.54,4424.78,266.0,2026-09-04 18:50:00+00:00,2026-09-04 14:50:00+00:00
1788547860000,4424.79,4424.92,4423.95,4424.71,374.0,2026-09-04 18:51:00+00:00,2026-09-04 14:51:00+00:00
1788547920000,4424.71,4425.34,4424.51,4424.94,295.0,2026-09-04 18:52:00+00:00,2026-09-04 14:52:00+00:00
1788547980000,4424.9,4425.4,4424.64,4425.24,324.0,2026-09-04 18:53:00+00:00,2026-09-04 14:53:00+00:00
1788548040000,4425.23,4425.5,4424.94,4425.05,232.0,2026-09-04 18:54:00+00:00,2026-09-04 14:54:00+00:00
1788548100000,4425.04,4425.9,4424.78,4424.82,318.0,2026-09-04 18:55:00+00:00,2026-09-04 14:55:00+00:00
1788548160000,4424.81,4425.12,4423.94,4424.2,339.0,2026-09-04 18:56:00+00:00,2026-09-04 14:56:00+00:00
1788548220000,4424.21,4424.92,4423.99,4424.76,292.0,2026-09-04 18:57:00+00:00,2026-09-04 14:57:00+00:00
1788548280000,4424.77,4424.78,4423.04,4423.31,294.0,2026-09-04 18:58:00+00:00,2026-09-04 14:58:00+00:00
1788548340000,4423.34,4424.78,4423.34,4423.99,378.0,2026-09-04 18:59:00+00:00,2026-09-04 14:59:00+00:00
1788548400000,4423.99,4425.4,4422.53,4423.3,466.0,2026-09-04 19:00:00+00:00,2026-09-04 15:00:00+00:00
1788548460000,4423.31,4424.22,4423.12,4423.41,391.0,2026-09-04 19:01:00+00:00,2026-09-04 15:01:00+00:00
1788548520000,4423.4,4424.35,4423.11,4423.92,340.0,2026-09-04 19:02:00+00:00,2026-09-04 15:02:00+00:00
1788548580000,4423.93,4424.27,4423.4,4423.74,358.0,2026-09-04 19:03:00+00:00,2026-09-04 15:03:00+00:00
1788548640000,4423.77,4424.02,4423.38,4423.53,351.0,2026-09-04 19:04:00+00:00,2026-09-04 15:04:00+00:00
1788548700000,4423.54,4423.81,4422.76,4423.77,349.0,2026-09-04 19:05:00+00:00,2026-09-04 15:05:00+00:00
1788548760000,4423.72,4423.81,4423.3,4423.35,306.0,2026-09-04 19:06:00+00:00,2026-09-04 15:06:00+00:00
1788548820000,4423.36,4424.35,4423.36,4423.41,368.0,2026-09-04 19:07:00+00:00,2026-09-04 15:07:00+00:00
1788548880000,4423.4,4425.49,4423.4,4425.15,343.0,2026-09-04 19:08:00+00:00,2026-09-04 15:08:00+00:00
1788548940000,4425.16,4425.32,4424.61,4425.22,297.0,2026-09-04 19:09:00+00:00,2026-09-04 15:09:00+00:00
1788549000000,4425.23,4425.47,4424.89,4424.97,329.0,2026-09-04 19:10:00+00:00,2026-09-04 15:10:00+00:00
1788549060000,4424.95,4427.4,4424.81,4427.19,345.0,2026-09-04 19:11:00+00:00,2026-09-04 15:11:00+00:00
1788549120000,4427.17,4428.61,4427.17,4427.99,437.0,2026-09-04 19:12:00+00:00,2026-09-04 15:12:00+00:00
1788549180000,4428.0,4428.31,4427.24,4428.12,375.0,2026-09-04 19:13:00+00:00,2026-09-04 15:13:00+00:00
1788549240000,4428.11,4430.06,4428.03,4429.17,469.0,2026-09-04 19:14:00+00:00,2026-09-04 15:14:00+00:00
1788549300000,4429.16,4429.79,4428.5,4429.5,390.0,2026-09-04 19:15:00+00:00,2026-09-04 15:15:00+00:00
1788549360000,4429.52,4432.08,4429.52,4431.02,451.0,2026-09-04 19:16:00+00:00,2026-09-04 15:16:00+00:00
1788549420000,4431.0,4431.32,4429.91,4430.15,354.0,2026-09-04 19:17:00+00:00,2026-09-04 15:17:00+00:00
1788549480000,4430.15,4430.24,4429.53,4429.58,205.0,2026-09-04 19:18:00+00:00,2026-09-04 15:18:00+00:00
1788549540000,4429.57,4429.97,4428.92,4428.93,282.0,2026-09-04 19:19:00+00:00,2026-09-04 15:19:00+00:00
1788549600000,4428.89,4429.0,4426.93,4427.55,329.0,2026-09-04 19:20:00+00:00,2026-09-04 15:20:00+00:00
1788549660000,4427.55,4428.57,4427.31,4428.52,314.0,2026-09-04 19:21:00+00:00,2026-09-04 15:21:00+00:00
1788549720000,4428.54,4428.84,4427.9,4428.22,204.0,2026-09-04 19:22:00+00:00,2026-09-04 15:22:00+00:00
1788549780000,4428.29,4430.88,4428.29,4430.18,326.0,2026-09-04 19:23:00+00:00,2026-09-04 15:23:00+00:00
1788549840000,4430.17,4431.17,4430.07,4431.0,223.0,2026-09-04 19:24:00+00:00,2026-09-04 15:24:00+00:00
1788549900000,4430.99,4431.6,4430.14,4430.15,305.0,2026-09-04 19:25:00+00:00,2026-09-04 15:25:00+00:00
1788549960000,4430.17,4432.23,4430.15,4432.11,370.0,2026-09-04 19:26:00+00:00,2026-09-04 15:26:00+00:00
1788550020000,4432.12,4435.48,4432.12,4434.5,516.0,2026-09-04 19:27:00+00:00,2026-09-04 15:27:00+00:00
1788550080000,4434.48,4435.8,4434.48,4435.37,348.0,2026-09-04 19:28:00+00:00,2026-09-04 15:28:00+00:00
1788550140000,4435.38,4435.88,4434.55,4435.61,371.0,2026-09-04 19:29:00+00:00,2026-09-04 15:29:00+00:00
1788550200000,4435.6,4435.79,4434.87,4435.24,494.0,2026-09-04 19:30:00+00:00,2026-09-04 15:30:00+00:00
1788550260000,4435.26,4436.54,4435.08,4435.11,451.0,2026-09-04 19:31:00+00:00,2026-09-04 15:31:00+00:00
1788550320000,4435.17,4435.64,4434.62,4434.71,319.0,2026-09-04 19:32:00+00:00,2026-09-04 15:32:00+00:00
1788550380000,4434.72,4437.71,4434.16,4437.61,507.0,2026-09-04 19:33:00+00:00,2026-09-04 15:33:00+00:00
1788550440000,4437.63,4438.38,4437.04,4437.66,420.0,2026-09-04 19:34:00+00:00,2026-09-04 15:34:00+00:00
1788550500000,4437.65,4437.7,4435.87,4435.98,345.0,2026-09-04 19:35:00+00:00,2026-09-04 15:35:00+00:00
1788550560000,4436.0,4437.47,4436.0,4436.66,349.0,2026-09-04 19:36:00+00:00,2026-09-04 15:36:00+00:00
1788550620000,4436.67,4437.21,4436.66,4436.83,264.0,2026-09-04 19:37:00+00:00,2026-09-04 15:37:00+00:00
1788550680000,4436.86,4437.42,4435.2,4435.41,359.0,2026-09-04 19:38:00+00:00,2026-09-04 15:38:00+00:00
1788550740000,4435.39,4436.53,4435.31,4436.53,304.0,2026-09-04 19:39:00+00:00,2026-09-04 15:39:00+00:00
1788550800000,4436.5,4437.56,4435.65,4435.69,382.0,2026-09-04 19:40:00+00:00,2026-09-04 15:40:00+00:00
1788550860000,4435.68,4436.39,4435.63,4436.38,360.0,2026-09-04 19:41:00+00:00,2026-09-04 15:41:00+00:00
1788550920000,4436.39,4436.52,4436.08,4436.15,250.0,2026-09-04 19:42:00+00:00,2026-09-04 15:42:00+00:00
1788550980000,4436.13,4436.6,4435.0,4436.14,328.0,2026-09-04 19:43:00+00:00,2026-09-04 15:43:00+00:00
1788551040000,4436.15,4436.99,4436.12,4436.99,321.0,2026-09-04 19:44:00+00:00,2026-09-04 15:44:00+00:00
1788551100000,4436.99,4437.4,4435.96,4435.96,362.0,2026-09-04 19:45:00+00:00,2026-09-04 15:45:00+00:00
1788551160000,4435.96,4436.43,4434.41,4434.66,306.0,2026-09-04 19:46:00+00:00,2026-09-04 15:46:00+00:00
